Site2_MeltingT_min_value,Site2_MeltingT_arithmetic_average,Site2_MeltingT_max_value,Site1_NdUnfilled_min_value,Site2_MeltingT_composition_average,Site2_GSenergy_pa_min_value,Site1_AtomicRadii_max_value,Site1_AtomicRadii_arithmetic_average,Site1_NdUnfilled_arithmetic_average,Site1_AtomicRadii_composition_average,Site2_GSenergy_pa_max_value,Site2_BCCenergy_pa_max_value,Site1_NdUnfilled_composition_average,Site1_AtomicRadii_min_value,MeltingT_difference,Site2_GSenergy_pa_composition_average,Site2_BCCenergy_pa_composition_average,Site2_BCCenergy_pa_min_value,Site1_NdUnfilled_max_value,IonicRadii_arithmetic_average,Site2_BCCenergy_pa_arithmetic_average,ElasticModulus_min_value,AtomicVolume_difference,IonicRadii_composition_average,Site1_HHIr_arithmetic_average,group,mat,E_regression_shift
1211.4,1211.4,1211.4,2.0,1211.4,-4.616039545,1.246,1.246,2.0,1.246,-4.616039545,-4.27836489,2.0,1.246,516.5999999999999,-4.616039545,-4.27836489,-4.27836489,2.0,0.61,-4.27836489,115.0,11.7196919406535,0.61,1500.0,transition_metals,[Ni][Ge],-0.15619
2506.0,2506.0,2506.0,2.0,2506.0,-9.954299335,1.246,1.246,2.0,1.246,-9.954299335,-9.77464936,2.0,1.246,778.0,-9.954299335,-9.77464936,-9.77464936,2.0,0.76,-9.77464936,139.0,11.3274267527357,0.76,1500.0,transition_metals,[Ni][Hf],-0.21084
234.32,234.32,234.32,2.0,234.32,-0.250105562414,1.246,1.246,2.0,1.246,-0.250105562414,-0.15983096,2.0,1.246,1493.68,-0.250105562414,-0.15983096,-0.15983096,2.0,0.855,-0.15983096,22.0,13.6704576279251,0.855,1500.0,transition_metals,[Ni][Hg],-0.31358
429.75,429.75,429.75,2.0,429.75,-2.66680196,1.246,1.246,2.0,1.246,-2.66680196,-2.65390512,2.0,1.246,1298.25,-2.66680196,-2.65390512,-2.65390512,2.0,0.745,-2.65390512,14.0,15.1413737186836,0.745,1500.0,transition_metals,[Ni][In],-0.25042
2739.0,2739.0,2739.0,2.0,2739.0,-8.84851145,1.246,1.246,2.0,1.246,-8.84851145,-8.22715557,2.0,1.246,1011.0,-8.84851145,-8.22715557,-8.22715557,2.0,0.6599999999999999,-8.22715557,208.0,3.2072660269076003,0.6599999999999999,1500.0,transition_metals,[Ni][Ir],0.5026
923.0,923.0,923.0,2.0,923.0,-1.54227231,1.246,1.246,2.0,1.246,-1.54227231,-1.51367083,2.0,1.246,805.0,-1.54227231,-1.51367083,-1.51367083,2.0,0.705,-1.51367083,44.4,12.2810086539216,0.705,1500.0,transition_metals,[Ni][Mg],-0.10457
1519.0,1519.0,1519.0,2.0,1519.0,-9.02056525034,1.246,1.246,2.0,1.246,-9.02056525034,-8.87041076,2.0,1.246,209.0,-9.02056525034,-8.87041076,-8.87041076,2.0,0.6799999999999999,-8.87041076,198.0,1.2714200238934,0.6799999999999999,1500.0,transition_metals,[Ni][Mn],-0.01542
2896.0,2896.0,2896.0,2.0,2896.0,-10.84610777,1.246,1.246,2.0,1.246,-10.84610777,-10.84610777,2.0,1.246,1168.0,-10.84610777,-10.84610777,-10.84610777,2.0,0.6399999999999999,-10.84610777,208.0,4.5595962460972,0.6399999999999999,1500.0,transition_metals,[Ni][Mo],0.03511
2750.0,2750.0,2750.0,2.0,2750.0,-10.09332153,1.246,1.246,2.0,1.246,-10.09332153,-10.09332153,2.0,1.246,1022.0,-10.09332153,-10.09332153,-10.09332153,2.0,0.665,-10.09332153,104.0,7.060848538611701,0.665,1500.0,transition_metals,[Ni][Nb],-0.08818
3306.0,3306.0,3306.0,2.0,3306.0,-11.22070399,1.246,1.246,2.0,1.246,-11.22070399,-10.33236566,2.0,1.246,1578.0,-11.22070399,-10.33236566,-10.33236566,2.0,0.6599999999999999,-10.33236566,208.0,3.0424132263849,0.6599999999999999,1500.0,transition_metals,[Ni][Os],0.5853
600.61,600.61,600.61,2.0,600.61,-3.62902961,1.246,1.246,2.0,1.246,-3.62902961,-3.58277457,2.0,1.246,1127.39,-3.62902961,-3.58277457,-3.58277457,2.0,0.94,-3.58277457,20.0,19.4001385710342,0.94,1500.0,transition_metals,[Ni][Pb],-0.43286
1828.05,1828.05,1828.05,2.0,1828.05,-5.13777457,1.246,1.246,2.0,1.246,-5.13777457,-5.0910129,2.0,1.246,100.04999999999995,-5.13777457,-5.0910129,-5.0910129,2.0,0.665,-5.0910129,127.0,3.7571018268586,0.665,1500.0,transition_metals,[Ni][Pd],-0.13837
2041.4,2041.4,2041.4,2.0,2041.4,-6.02850968,1.246,1.246,2.0,1.246,-6.02850968,-5.92513799,2.0,1.246,313.4000000000001,-6.02850968,-5.92513799,-5.92513799,2.0,0.6599999999999999,-5.92513799,175.0,4.4191790650291,0.6599999999999999,1500.0,transition_metals,[Ni][Pt],0.10964
3459.0,3459.0,3459.0,2.0,3459.0,-12.417027765,1.246,1.246,2.0,1.246,-12.417027765,-12.10177805,2.0,1.246,1731.0,-12.417027765,-12.10177805,-12.10177805,2.0,0.61,-12.10177805,208.0,3.769049787908399,0.61,1500.0,transition_metals,[Ni][Re],0.50674
2237.0,2237.0,2237.0,2.0,2237.0,-7.25364552,1.246,1.246,2.0,1.246,-7.25364552,-6.90998391,2.0,1.246,509.0,-7.25364552,-6.90998391,-6.90998391,2.0,0.6799999999999999,-6.90998391,208.0,2.7842253690423995,0.6799999999999999,1500.0,transition_metals,[Ni][Rh],0.199
2607.0,2607.0,2607.0,2.0,2607.0,-9.19463357,1.246,1.246,2.0,1.246,-9.19463357,-8.57093238,2.0,1.246,879.0,-9.19463357,-8.57093238,-8.57093238,2.0,0.655,-8.57093238,208.0,2.626589967594999,0.655,1500.0,transition_metals,[Ni][Ru],0.25454
388.36,388.36,388.36,2.0,388.36,-4.09721671875,1.246,1.246,2.0,1.246,-4.09721671875,-3.00278915,2.0,1.246,1339.64,-4.09721671875,-3.00278915,-3.00278915,2.0,0.49,-3.00278915,19.0,16.2252613529661,0.49,1500.0,transition_metals,[Ni][S],-0.79502
903.78,903.78,903.78,2.0,903.78,-4.11736234,1.246,1.246,2.0,1.246,-4.11736234,-3.88991513,2.0,1.246,824.22,-4.11736234,-3.88991513,-3.88991513,2.0,0.725,-3.88991513,67.0,19.250139002084,0.725,1500.0,transition_metals,[Ni][Sb],-0.27711
1814.0,1814.0,1814.0,2.0,1814.0,-6.28551309,1.246,1.246,2.0,1.246,-6.28551309,-6.17209116,2.0,1.246,86.0,-6.28551309,-6.17209116,-6.17209116,2.0,0.72,-6.17209116,80.0,14.068026476886498,0.72,1500.0,transition_metals,[Ni][Sc],-0.25421
1687.0,1687.0,1687.0,2.0,1687.0,-5.424918005,1.246,1.246,2.0,1.246,-5.424918005,-4.90201039,2.0,1.246,41.0,-5.424918005,-4.90201039,-4.90201039,2.0,0.475,-4.90201039,162.0,9.0750932749077,0.475,1500.0,transition_metals,[Ni][Si],-0.24268
505.08,505.08,505.08,2.0,505.08,-3.96104709,1.246,1.246,2.0,1.246,-3.96104709,-3.89492544,2.0,1.246,1222.92,-3.96104709,-3.89492544,-3.89492544,2.0,0.7,-3.89492544,50.0,16.0255008203595,0.7,1500.0,transition_metals,[Ni][Sn],-0.24553
3290.0,3290.0,3290.0,2.0,3290.0,-11.85139954,1.246,1.246,2.0,1.246,-11.85139954,-11.85139954,2.0,1.246,1562.0,-11.85139954,-11.85139954,-11.85139954,2.0,0.665,-11.85139954,183.0,7.105445117478798,0.665,1500.0,transition_metals,[Ni][Ta],-0.0961
2430.0,2430.0,2430.0,2.0,2430.0,-10.355151195,1.246,1.246,2.0,1.246,-10.355151195,-10.09176138,2.0,1.246,702.0,-10.355151195,-10.09176138,-10.09176138,2.0,0.625,-10.09176138,208.0,3.2097270668216,0.625,1500.0,transition_metals,[Ni][Tc],0.18748
1941.0,1941.0,1941.0,2.0,1941.0,-7.77522712,1.246,1.246,2.0,1.246,-7.77522712,-7.66126811,2.0,1.246,213.0,-7.77522712,-7.66126811,-7.66126811,2.0,0.6499999999999999,-7.66126811,110.0,6.695032717101,0.6499999999999999,1500.0,transition_metals,[Ni][Ti],-0.03497
577.0,577.0,577.0,2.0,577.0,-2.27267753,1.246,1.246,2.0,1.246,-2.27267753,-2.25289773,2.0,1.246,1151.0,-2.27267753,-2.25289773,-2.25289773,2.0,1.14,-2.25289773,12.0,17.6995921192031,1.14,1500.0,transition_metals,[Ni][Tl],-0.38005
2183.0,2183.0,2183.0,2.0,2183.0,-8.93926069,1.246,1.246,2.0,1.246,-8.93926069,-8.93926069,2.0,1.246,455.0,-8.93926069,-8.93926069,-8.93926069,2.0,0.615,-8.93926069,129.0,2.9036137792751,0.615,1500.0,transition_metals,[Ni][V],-0.00307
3695.0,3695.0,3695.0,2.0,3695.0,-12.95880062,1.246,1.246,2.0,1.246,-12.95880062,-12.95880062,2.0,1.246,1967.0,-12.95880062,-12.95880062,-12.95880062,2.0,0.645,-12.95880062,208.0,4.91744998229,0.645,1500.0,transition_metals,[Ni][W],0.24398
692.68,692.68,692.68,2.0,692.68,-1.239999915,1.246,1.246,2.0,1.246,-1.239999915,-1.1570915,2.0,1.246,1035.3200000000002,-1.239999915,-1.1570915,-1.1570915,2.0,0.715,-1.1570915,95.0,4.2643992930974,0.715,1500.0,transition_metals,[Ni][Zn],-0.05668
2128.0,2128.0,2128.0,2.0,2128.0,-8.545958555,1.246,1.246,2.0,1.246,-8.545958555,-8.46727487,2.0,1.246,400.0,-8.545958555,-8.46727487,-8.46727487,2.0,0.7649999999999999,-8.46727487,94.0,12.3246588274864,0.7649999999999999,1500.0,transition_metals,[Ni][Zr],-0.30565
600.61,600.61,600.61,0.0,600.61,-3.62902961,1.75,1.75,0.0,1.75,-3.62902961,-3.58277457,0.0,1.75,0.0,-3.62902961,-3.58277457,-3.58277457,0.0,1.19,-3.58277457,20.0,0.0,1.19,1800.0,non-transition_metals,[Pb][Pb],0.0
1234.93,1234.93,1234.93,0.0,1234.93,-2.76539356,1.75,1.75,0.0,1.75,-2.76539356,-2.71997917,0.0,1.75,634.32,-2.76539356,-2.71997917,-2.71997917,0.0,1.17,-2.71997917,20.0,13.265775062848498,1.17,1800.0,non-transition_metals,[Pb][Ag],-0.26199
594.22,594.22,594.22,0.0,594.22,-0.812174225,1.75,1.75,0.0,1.75,-0.812174225,-0.74033904,0.0,1.75,6.389999999999986,-0.812174225,-0.74033904,-0.74033904,0.0,1.0699999999999998,-0.74033904,20.0,8.7613975569443,1.0699999999999998,1800.0,non-transition_metals,[Pb][Cd],-0.13192
2896.0,2896.0,2896.0,0.0,2896.0,-10.84610777,1.75,1.75,0.0,1.75,-10.84610777,-10.84610777,0.0,1.75,2295.39,-10.84610777,-10.84610777,-10.84610777,0.0,0.8899999999999999,-10.84610777,20.0,14.840542324936996,0.8899999999999999,1800.0,non-transition_metals,[Pb][Mo],0.5364
2750.0,2750.0,2750.0,0.0,2750.0,-10.09332153,1.75,1.75,0.0,1.75,-10.09332153,-10.09332153,0.0,1.75,2149.39,-10.09332153,-10.09332153,-10.09332153,0.0,0.915,-10.09332153,20.0,12.339290032422497,0.915,1800.0,non-transition_metals,[Pb][Nb],0.5915
1828.05,1828.05,1828.05,0.0,1828.05,-5.13777457,1.75,1.75,0.0,1.75,-5.13777457,-5.0910129,0.0,1.75,1227.44,-5.13777457,-5.0910129,-5.0910129,0.0,0.915,-5.0910129,20.0,15.643036744175598,0.915,1800.0,non-transition_metals,[Pb][Pd],-0.20521
1799.0,1799.0,1799.0,0.0,1799.0,-6.464599775,1.75,1.75,0.0,1.75,-6.464599775,-6.34029752,0.0,1.75,1198.39,-6.464599775,-6.34029752,-6.34029752,0.0,1.105,-6.34029752,20.0,2.671789869780305,1.105,1800.0,non-transition_metals,[Pb][Y],0.20792
2128.0,2128.0,2128.0,0.0,2128.0,-8.545958555,1.75,1.75,0.0,1.75,-8.545958555,-8.46727487,0.0,1.75,1527.39,-8.545958555,-8.46727487,-8.46727487,0.0,1.015,-8.46727487,20.0,7.075479743547799,1.015,1800.0,non-transition_metals,[Pb][Zr],0.5098
1828.05,1828.05,1828.05,0.0,1828.05,-5.13777457,1.375,1.375,0.0,1.375,-5.13777457,-5.0910129,0.0,1.375,0.0,-5.13777457,-5.0910129,-5.0910129,0.0,0.64,-5.0910129,127.0,0.0,0.64,8000.0,transition_metals,[Pd][Pd],0.0
1234.93,1234.93,1234.93,0.0,1234.93,-2.76539356,1.375,1.375,0.0,1.375,-2.76539356,-2.71997917,0.0,1.375,593.1199999999999,-2.76539356,-2.71997917,-2.71997917,0.0,0.895,-2.71997917,80.0,2.3772616813271004,0.895,8000.0,transition_metals,[Pd][Ag],-0.10974
1337.33,1337.33,1337.33,0.0,1337.33,-3.20969261,1.375,1.375,0.0,1.375,-3.20969261,-3.18445282,0.0,1.375,490.72,-3.20969261,-3.18445282,-3.18445282,0.0,0.745,-3.18445282,78.3,2.2486773479167983,0.745,8000.0,transition_metals,[Pd][Au],-0.11745
594.22,594.22,594.22,0.0,594.22,-0.812174225,1.375,1.375,0.0,1.375,-0.812174225,-0.74033904,0.0,1.375,1233.83,-0.812174225,-0.74033904,-0.74033904,0.0,0.7949999999999999,-0.74033904,62.0,6.881639187231299,0.7949999999999999,8000.0,transition_metals,[Pd][Cd],-0.16826
1768.0,1768.0,1768.0,0.0,1768.0,-7.080389145,1.375,1.375,0.0,1.375,-7.080389145,-6.98008657,0.0,1.375,60.04999999999996,-7.080389145,-6.98008657,-6.98008657,0.0,0.645,-6.98008657,127.0,3.7025255854505,0.645,8000.0,transition_metals,[Pd][Co],-0.00183
2180.0,2180.0,2180.0,0.0,2180.0,-9.50571654,1.375,1.375,0.0,1.375,-9.50571654,-9.50480758,0.0,1.375,351.95000000000005,-9.50571654,-9.50480758,-9.50480758,0.0,0.63,-9.50480758,127.0,2.6054487946700995,0.63,8000.0,transition_metals,[Pd][Cr],0.49451
1357.77,1357.77,1357.77,0.0,1357.77,-3.68065482,1.375,1.375,0.0,1.375,-3.68065482,-3.64288728,0.0,1.375,470.28,-3.68065482,-3.64288728,-3.64288728,0.0,0.685,-3.64288728,124.0,2.868444336663801,0.685,8000.0,transition_metals,[Pd][Cu],-0.11032
1811.0,1811.0,1811.0,0.0,1811.0,-8.28548436,1.375,1.375,0.0,1.375,-8.28548436,-8.28548436,0.0,1.375,17.049999999999955,-8.28548436,-8.28548436,-8.28548436,0.0,0.595,-8.28548436,127.0,2.921021299021401,0.595,8000.0,transition_metals,[Pd][Fe],0.17347
2506.0,2506.0,2506.0,0.0,2506.0,-9.954299335,1.375,1.375,0.0,1.375,-9.954299335,-9.77464936,0.0,1.375,677.95,-9.954299335,-9.77464936,-9.77464936,0.0,0.735,-9.77464936,127.0,7.570324925877101,0.735,8000.0,transition_metals,[Pd][Hf],0.24061
234.32,234.32,234.32,0.0,234.32,-0.250105562414,1.375,1.375,0.0,1.375,-0.250105562414,-0.15983096,0.0,1.375,1593.73,-0.250105562414,-0.15983096,-0.15983096,0.0,0.8300000000000001,-0.15983096,22.0,9.9133558010665,0.8300000000000001,8000.0,transition_metals,[Pd][Hg],-0.2697
2739.0,2739.0,2739.0,0.0,2739.0,-8.84851145,1.375,1.375,0.0,1.375,-8.84851145,-8.22715557,0.0,1.375,910.95,-8.84851145,-8.22715557,-8.22715557,0.0,0.635,-8.22715557,127.0,0.5498357999509995,0.635,8000.0,transition_metals,[Pd][Ir],0.54273
1193.0,1193.0,1193.0,0.0,1193.0,-4.927546185,1.375,1.375,0.0,1.375,-4.927546185,-4.79586452,0.0,1.375,635.05,-4.927546185,-4.79586452,-4.79586452,0.0,0.8999999999999999,-4.79586452,50.0,22.8322598502394,0.8999999999999999,8000.0,transition_metals,[Pd][La],-0.93933
1519.0,1519.0,1519.0,0.0,1519.0,-9.02056525034,1.375,1.375,0.0,1.375,-9.02056525034,-8.87041076,0.0,1.375,309.04999999999995,-9.02056525034,-8.87041076,-8.87041076,0.0,0.655,-8.87041076,127.0,2.4856818029652,0.655,8000.0,transition_metals,[Pd][Mn],0.34327
2896.0,2896.0,2896.0,0.0,2896.0,-10.84610777,1.375,1.375,0.0,1.375,-10.84610777,-10.84610777,0.0,1.375,1067.95,-10.84610777,-10.84610777,-10.84610777,0.0,0.615,-10.84610777,127.0,0.8024944192386005,0.615,8000.0,transition_metals,[Pd][Mo],1.02103
2750.0,2750.0,2750.0,0.0,2750.0,-10.09332153,1.375,1.375,0.0,1.375,-10.09332153,-10.09332153,0.0,1.375,921.95,-10.09332153,-10.09332153,-10.09332153,0.0,0.64,-10.09332153,104.0,3.303746711753101,0.64,8000.0,transition_metals,[Pd][Nb],0.69444
1728.0,1728.0,1728.0,0.0,1728.0,-5.54632457,1.375,1.375,0.0,1.375,-5.54632457,-5.43913904,0.0,1.375,100.04999999999995,-5.54632457,-5.43913904,-5.43913904,0.0,0.665,-5.43913904,127.0,3.7571018268586,0.665,8000.0,transition_metals,[Pd][Ni],-0.13289
3306.0,3306.0,3306.0,0.0,3306.0,-11.22070399,1.375,1.375,0.0,1.375,-11.22070399,-10.33236566,0.0,1.375,1477.95,-11.22070399,-10.33236566,-10.33236566,0.0,0.635,-10.33236566,127.0,0.7146886004736999,0.635,8000.0,transition_metals,[Pd][Os],0.94698
2041.4,2041.4,2041.4,0.0,2041.4,-6.02850968,1.375,1.375,0.0,1.375,-6.02850968,-5.92513799,0.0,1.375,213.3500000000001,-6.02850968,-5.92513799,-5.92513799,0.0,0.635,-5.92513799,127.0,0.6620772381705002,0.635,8000.0,transition_metals,[Pd][Pt],0.16814
3459.0,3459.0,3459.0,0.0,3459.0,-12.417027765,1.375,1.375,0.0,1.375,-12.417027765,-12.10177805,0.0,1.375,1630.95,-12.417027765,-12.10177805,-12.10177805,0.0,0.585,-12.10177805,127.0,0.011947961049799,0.585,8000.0,transition_metals,[Pd][Re],1.26257
2237.0,2237.0,2237.0,0.0,2237.0,-7.25364552,1.375,1.375,0.0,1.375,-7.25364552,-6.90998391,0.0,1.375,408.9500000000001,-7.25364552,-6.90998391,-6.90998391,0.0,0.655,-6.90998391,127.0,0.9728764578162004,0.655,8000.0,transition_metals,[Pd][Rh],0.26592
2607.0,2607.0,2607.0,0.0,2607.0,-9.19463357,1.375,1.375,0.0,1.375,-9.19463357,-8.57093238,0.0,1.375,778.95,-9.19463357,-8.57093238,-8.57093238,0.0,0.63,-8.57093238,127.0,1.130511859263601,0.63,8000.0,transition_metals,[Pd][Ru],0.60024
1814.0,1814.0,1814.0,0.0,1814.0,-6.28551309,1.375,1.375,0.0,1.375,-6.28551309,-6.17209116,0.0,1.375,14.049999999999956,-6.28551309,-6.17209116,-6.17209116,0.0,0.6950000000000001,-6.17209116,80.0,10.310924650027898,0.6950000000000001,8000.0,transition_metals,[Pd][Sc],0.01782
3290.0,3290.0,3290.0,0.0,3290.0,-11.85139954,1.375,1.375,0.0,1.375,-11.85139954,-11.85139954,0.0,1.375,1461.95,-11.85139954,-11.85139954,-11.85139954,0.0,0.64,-11.85139954,127.0,3.348343290620198,0.64,8000.0,transition_metals,[Pd][Ta],0.8232
2430.0,2430.0,2430.0,0.0,2430.0,-10.355151195,1.375,1.375,0.0,1.375,-10.355151195,-10.09176138,0.0,1.375,601.95,-10.355151195,-10.09176138,-10.09176138,0.0,0.6000000000000001,-10.09176138,127.0,0.547374760037,0.6000000000000001,8000.0,transition_metals,[Pd][Tc],0.92399
1941.0,1941.0,1941.0,0.0,1941.0,-7.77522712,1.375,1.375,0.0,1.375,-7.77522712,-7.66126811,0.0,1.375,112.95000000000005,-7.77522712,-7.66126811,-7.66126811,0.0,0.625,-7.66126811,110.0,2.9379308902424004,0.625,8000.0,transition_metals,[Pd][Ti],0.1797
2183.0,2183.0,2183.0,0.0,2183.0,-8.93926069,1.375,1.375,0.0,1.375,-8.93926069,-8.93926069,0.0,1.375,354.95000000000005,-8.93926069,-8.93926069,-8.93926069,0.0,0.5900000000000001,-8.93926069,127.0,0.8534880475835003,0.5900000000000001,8000.0,transition_metals,[Pd][V],0.48415
3695.0,3695.0,3695.0,0.0,3695.0,-12.95880062,1.375,1.375,0.0,1.375,-12.95880062,-12.95880062,0.0,1.375,1866.95,-12.95880062,-12.95880062,-12.95880062,0.0,0.62,-12.95880062,127.0,1.1603481554314,0.62,8000.0,transition_metals,[Pd][W],1.23976
1799.0,1799.0,1799.0,0.0,1799.0,-6.464599775,1.375,1.375,0.0,1.375,-6.464599775,-6.34029752,0.0,1.375,29.049999999999955,-6.464599775,-6.34029752,-6.34029752,0.0,0.8300000000000001,-6.34029752,64.4,18.3148266139559,0.8300000000000001,8000.0,transition_metals,[Pd][Y],-0.32477
692.68,692.68,692.68,0.0,692.68,-1.239999915,1.375,1.375,0.0,1.375,-1.239999915,-1.1570915,0.0,1.375,1135.37,-1.239999915,-1.1570915,-1.1570915,0.0,0.69,-1.1570915,95.0,0.5072974662387999,0.69,8000.0,transition_metals,[Pd][Zn],-0.11153
2128.0,2128.0,2128.0,0.0,2128.0,-8.545958555,1.375,1.375,0.0,1.375,-8.545958555,-8.46727487,0.0,1.375,299.95000000000005,-8.545958555,-8.46727487,-8.46727487,0.0,0.74,-8.46727487,94.0,8.567557000627799,0.74,8000.0,transition_metals,[Pd][Zr],0.10824
2041.4,2041.4,2041.4,1.0,2041.4,-6.02850968,1.38,1.38,1.0,1.38,-6.02850968,-5.92513799,1.0,1.38,0.0,-6.02850968,-5.92513799,-5.92513799,1.0,0.63,-5.92513799,175.0,0.0,0.63,9100.0,transition_metals,[Pt][Pt],0.0
1234.93,1234.93,1234.93,1.0,1234.93,-2.76539356,1.38,1.38,1.0,1.38,-2.76539356,-2.71997917,1.0,1.38,806.47,-2.76539356,-2.71997917,-2.71997917,1.0,0.8899999999999999,-2.71997917,80.0,1.7151844431566,0.8899999999999999,9100.0,transition_metals,[Pt][Ag],0.02848
1337.33,1337.33,1337.33,1.0,1337.33,-3.20969261,1.38,1.38,1.0,1.38,-3.20969261,-3.18445282,1.0,1.38,704.0700000000002,-3.20969261,-3.18445282,-3.18445282,1.0,0.74,-3.18445282,78.3,1.586600109746298,0.74,9100.0,transition_metals,[Pt][Au],-0.0845
594.22,594.22,594.22,1.0,594.22,-0.812174225,1.38,1.38,1.0,1.38,-0.812174225,-0.74033904,1.0,1.38,1447.18,-0.812174225,-0.74033904,-0.74033904,1.0,0.79,-0.74033904,62.0,6.219561949060799,0.79,9100.0,transition_metals,[Pt][Cd],-0.07759
1768.0,1768.0,1768.0,1.0,1768.0,-7.080389145,1.38,1.38,1.0,1.38,-7.080389145,-6.98008657,1.0,1.38,273.4000000000001,-7.080389145,-6.98008657,-6.98008657,1.0,0.64,-6.98008657,175.0,4.364602823621,0.64,9100.0,transition_metals,[Pt][Co],-0.11819
2180.0,2180.0,2180.0,1.0,2180.0,-9.50571654,1.38,1.38,1.0,1.38,-9.50571654,-9.50480758,1.0,1.38,138.5999999999999,-9.50571654,-9.50480758,-9.50480758,1.0,0.625,-9.50480758,175.0,3.2675260328406,0.625,9100.0,transition_metals,[Pt][Cr],0.60181
1357.77,1357.77,1357.77,1.0,1357.77,-3.68065482,1.38,1.38,1.0,1.38,-3.68065482,-3.64288728,1.0,1.38,683.6300000000001,-3.68065482,-3.64288728,-3.64288728,1.0,0.6799999999999999,-3.64288728,124.0,3.5305215748343013,0.6799999999999999,9100.0,transition_metals,[Pt][Cu],0.10523
1811.0,1811.0,1811.0,1.0,1811.0,-8.28548436,1.38,1.38,1.0,1.38,-8.28548436,-8.28548436,1.0,1.38,230.4000000000001,-8.28548436,-8.28548436,-8.28548436,1.0,0.5900000000000001,-8.28548436,175.0,3.5830985371919013,0.5900000000000001,9100.0,transition_metals,[Pt][Fe],0.11762
2506.0,2506.0,2506.0,1.0,2506.0,-9.954299335,1.38,1.38,1.0,1.38,-9.954299335,-9.77464936,1.0,1.38,464.5999999999999,-9.954299335,-9.77464936,-9.77464936,1.0,0.73,-9.77464936,139.0,6.9082476877066,0.73,9100.0,transition_metals,[Pt][Hf],0.42261
234.32,234.32,234.32,1.0,234.32,-0.250105562414,1.38,1.38,1.0,1.38,-0.250105562414,-0.15983096,1.0,1.38,1807.08,-0.250105562414,-0.15983096,-0.15983096,1.0,0.825,-0.15983096,22.0,9.251278562896,0.825,9100.0,transition_metals,[Pt][Hg],-0.22643
2739.0,2739.0,2739.0,1.0,2739.0,-8.84851145,1.38,1.38,1.0,1.38,-8.84851145,-8.22715557,1.0,1.38,697.5999999999999,-8.84851145,-8.22715557,-8.22715557,1.0,0.63,-8.22715557,175.0,1.2119130381214998,0.63,9100.0,transition_metals,[Pt][Ir],0.45628
1193.0,1193.0,1193.0,1.0,1193.0,-4.927546185,1.38,1.38,1.0,1.38,-4.927546185,-4.79586452,1.0,1.38,848.4000000000001,-4.927546185,-4.79586452,-4.79586452,1.0,0.895,-4.79586452,50.0,22.1701826120689,0.895,9100.0,transition_metals,[Pt][La],-0.59931
1519.0,1519.0,1519.0,1.0,1519.0,-9.02056525034,1.38,1.38,1.0,1.38,-9.02056525034,-8.87041076,1.0,1.38,522.4000000000001,-9.02056525034,-8.87041076,-8.87041076,1.0,0.65,-8.87041076,175.0,3.1477590411357,0.65,9100.0,transition_metals,[Pt][Mn],0.36775
2896.0,2896.0,2896.0,1.0,2896.0,-10.84610777,1.38,1.38,1.0,1.38,-10.84610777,-10.84610777,1.0,1.38,854.5999999999999,-10.84610777,-10.84610777,-10.84610777,1.0,0.61,-10.84610777,175.0,0.1404171810681003,0.61,9100.0,transition_metals,[Pt][Mo],1.29171
2750.0,2750.0,2750.0,1.0,2750.0,-10.09332153,1.38,1.38,1.0,1.38,-10.09332153,-10.09332153,1.0,1.38,708.5999999999999,-10.09332153,-10.09332153,-10.09332153,1.0,0.635,-10.09332153,104.0,2.641669473582601,0.635,9100.0,transition_metals,[Pt][Nb],0.96632
1728.0,1728.0,1728.0,1.0,1728.0,-5.54632457,1.38,1.38,1.0,1.38,-5.54632457,-5.43913904,1.0,1.38,313.4000000000001,-5.54632457,-5.43913904,-5.43913904,1.0,0.6599999999999999,-5.43913904,175.0,4.4191790650291,0.6599999999999999,9100.0,transition_metals,[Pt][Ni],-0.11616
3306.0,3306.0,3306.0,1.0,3306.0,-11.22070399,1.38,1.38,1.0,1.38,-11.22070399,-10.33236566,1.0,1.38,1264.6,-11.22070399,-10.33236566,-10.33236566,1.0,0.63,-10.33236566,175.0,1.3767658386442,0.63,9100.0,transition_metals,[Pt][Os],0.97817
1828.05,1828.05,1828.05,1.0,1828.05,-5.13777457,1.38,1.38,1.0,1.38,-5.13777457,-5.0910129,1.0,1.38,213.3500000000001,-5.13777457,-5.0910129,-5.0910129,1.0,0.635,-5.0910129,127.0,0.6620772381705002,0.635,9100.0,transition_metals,[Pt][Pd],0.0361
3459.0,3459.0,3459.0,1.0,3459.0,-12.417027765,1.38,1.38,1.0,1.38,-12.417027765,-12.10177805,1.0,1.38,1417.6,-12.417027765,-12.10177805,-12.10177805,1.0,0.5800000000000001,-12.10177805,175.0,0.6501292771207012,0.5800000000000001,9100.0,transition_metals,[Pt][Re],1.43625
2237.0,2237.0,2237.0,1.0,2237.0,-7.25364552,1.38,1.38,1.0,1.38,-7.25364552,-6.90998391,1.0,1.38,195.5999999999999,-7.25364552,-6.90998391,-6.90998391,1.0,0.65,-6.90998391,175.0,1.6349536959867006,0.65,9100.0,transition_metals,[Pt][Rh],0.21602
2607.0,2607.0,2607.0,1.0,2607.0,-9.19463357,1.38,1.38,1.0,1.38,-9.19463357,-8.57093238,1.0,1.38,565.5999999999999,-9.19463357,-8.57093238,-8.57093238,1.0,0.625,-8.57093238,175.0,1.7925890974341012,0.625,9100.0,transition_metals,[Pt][Ru],0.64922
